Invoice_date,Prod_cat,Price,units_sold,Sales,Day,D/W,Oper_prof,sales_marg,Retailer,Region,State,City,Method,Invoice_ID,Retailer_ID
2021-06-24,Women's Apparel,82,231,18942,Thu,D,7009,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,95070124,8948
2021-07-23,Men's Street Footwear,60,272,16320,Fri,D,6038,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,13167606,8948
2021-07-23,Men's Athletic Footwear,60,224,13440,Fri,D,5107,38,Foot Locker,Southeast,Virginia,Richmond,Outlet,70573640,8948
2021-07-23,Women's Street Footwear,62,208,12896,Fri,D,4900,38,Foot Locker,Southeast,Virginia,Richmond,Outlet,35988063,8948
2021-07-23,Women's Athletic Footwear,65,187,12155,Fri,D,5105,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,42410581,8948
2021-07-23,Men's Apparel,72,210,15120,Fri,D,6502,43,Foot Locker,Southeast,Virginia,Richmond,Outlet,25203726,8948
2021-07-23,Women's Apparel,82,186,15252,Fri,D,5033,33,Foot Locker,Southeast,Virginia,Richmond,Outlet,14122688,8948
2021-08-24,Men's Street Footwear,67,272,18224,Tue,D,7290,40,Foot Locker,Southeast,Virginia,Richmond,Outlet,78557838,8948
2021-08-24,Men's Athletic Footwear,53,240,12720,Tue,D,5342,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,57294521,8948
2021-08-24,Women's Street Footwear,53,215,11395,Tue,D,4216,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,11718973,8948
2021-08-24,Women's Athletic Footwear,52,136,7072,Tue,D,2758,39,Foot Locker,Southeast,Virginia,Richmond,Outlet,55186384,8948
2021-08-24,Men's Apparel,51,132,6732,Tue,D,3029,45,Foot Locker,Southeast,Virginia,Richmond,Outlet,11496018,8948
2021-08-24,Women's Apparel,55,80,4400,Tue,D,1496,34,Foot Locker,Southeast,Virginia,Richmond,Outlet,76994024,8948
2021-09-25,Men's Street Footwear,35,149,5215,Sat,W,2190,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,61145428,8948
2021-09-25,Men's Athletic Footwear,43,153,6579,Sat,W,2566,39,Foot Locker,Southeast,Virginia,Richmond,Outlet,79497261,8948
2021-09-25,Women's Street Footwear,34,78,2652,Sat,W,1061,40,Foot Locker,Southeast,Virginia,Richmond,Outlet,98824395,8948
2021-09-25,Women's Athletic Footwear,37,70,2590,Sat,W,1036,40,Foot Locker,Southeast,Virginia,Richmond,Outlet,16708734,8948
2021-09-25,Men's Apparel,39,74,2886,Sat,W,1356,47,Foot Locker,Southeast,Virginia,Richmond,Outlet,88822505,8948
2021-09-25,Women's Apparel,33,83,2739,Sat,W,986,36,Foot Locker,Southeast,Virginia,Richmond,Outlet,76669999,8948
2021-10-24,Men's Street Footwear,28,119,3332,Sun,W,1333,40,Foot Locker,Southeast,Virginia,Richmond,Outlet,55326420,8948
2021-10-24,Men's Athletic Footwear,39,173,6747,Sun,W,2564,38,Foot Locker,Southeast,Virginia,Richmond,Outlet,92519954,8948
2021-10-24,Women's Street Footwear,39,119,4641,Sun,W,1949,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,86511294,8948
2021-10-24,Women's Athletic Footwear,31,101,3131,Sun,W,1158,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,98546574,8948
2021-10-24,Men's Apparel,42,105,4410,Sun,W,2073,47,Foot Locker,Southeast,Virginia,Richmond,Outlet,60108419,8948
2021-10-24,Women's Apparel,40,109,4360,Sun,W,1395,32,Foot Locker,Southeast,Virginia,Richmond,Outlet,19094066,8948
2021-11-24,Men's Street Footwear,34,173,5882,Wed,D,2470,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,79868021,8948
2021-11-24,Men's Athletic Footwear,34,221,7514,Wed,D,2780,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,35378504,8948
2021-11-24,Women's Street Footwear,33,143,4719,Wed,D,1840,39,Foot Locker,Southeast,Virginia,Richmond,Outlet,78846593,8948
2021-11-24,Women's Athletic Footwear,36,144,5184,Wed,D,2022,39,Foot Locker,Southeast,Virginia,Richmond,Outlet,43785925,8948
2021-11-24,Men's Apparel,56,136,7616,Wed,D,3351,44,Foot Locker,Southeast,Virginia,Richmond,Outlet,85831001,8948
2021-11-24,Women's Apparel,60,176,10560,Wed,D,3485,33,Foot Locker,Southeast,Virginia,Richmond,Outlet,68365356,8948
2021-12-23,Men's Street Footwear,49,248,12152,Thu,D,4861,40,Foot Locker,Southeast,Virginia,Richmond,Outlet,85327135,8948
2021-12-23,Men's Athletic Footwear,54,225,12150,Thu,D,4982,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,77136211,8948
2021-12-23,Women's Street Footwear,53,165,8745,Thu,D,3498,40,Sports Direct,Southeast,Virginia,Richmond,Outlet,52529449,3688
2021-12-23,Women's Athletic Footwear,51,176,8976,Thu,D,3501,39,Sports Direct,Southeast,Virginia,Richmond,Outlet,65911661,3688
2021-12-23,Men's Apparel,59,157,9263,Thu,D,3890,42,Sports Direct,Southeast,Virginia,Richmond,Outlet,94740300,3688
2021-12-23,Women's Apparel,65,190,12350,Thu,D,4323,35,Sports Direct,Southeast,Virginia,Richmond,Outlet,98966920,3688
2021-01-19,Men's Street Footwear,23,233,5359,Tue,D,2787,52,Sports Direct,Southeast,Virginia,Richmond,Outlet,93559586,3688
2021-01-19,Men's Athletic Footwear,28,187,5236,Tue,D,2461,47,Sports Direct,Southeast,Virginia,Richmond,Outlet,47870658,3688
2021-01-19,Women's Street Footwear,18,176,3168,Tue,D,1014,32,Sports Direct,Southeast,Virginia,Richmond,Outlet,98784247,3688
2021-01-19,Women's Athletic Footwear,21,136,2856,Tue,D,1200,42,Sports Direct,Southeast,Virginia,Richmond,Outlet,42681489,3688
2021-01-19,Men's Apparel,30,140,4200,Tue,D,1890,45,Sports Direct,Southeast,Virginia,Richmond,Outlet,84304770,3688
2021-01-19,Women's Apparel,25,193,4825,Tue,D,2799,58,Sports Direct,Southeast,Virginia,Richmond,Outlet,43558390,3688
2021-02-17,Men's Street Footwear,26,256,6656,Wed,D,3661,55,Sports Direct,Southeast,Virginia,Richmond,Outlet,77684195,3688
2021-02-17,Men's Athletic Footwear,27,153,4131,Wed,D,1859,45,Sports Direct,Southeast,Virginia,Richmond,Outlet,36380173,3688
2021-02-17,Women's Street Footwear,17,170,2890,Wed,D,1040,36,Sports Direct,Southeast,Virginia,Richmond,Outlet,29155837,3688
2021-02-11,Women's Athletic Footwear,16,93,1488,Thu,D,625,42,West Gear,West,Utah,Salt Lake City,Outlet,61490112,1807
2021-02-11,Men's Apparel,28,120,3360,Thu,D,1411,42,West Gear,West,Utah,Salt Lake City,Outlet,31335976,1807
2021-02-11,Women's Apparel,18,149,2682,Thu,D,1475,55,West Gear,West,Utah,Salt Lake City,Outlet,24669535,1807
2021-03-10,Men's Street Footwear,20,228,4560,Wed,D,1961,43,West Gear,West,Utah,Salt Lake City,Outlet,66061500,1807
2021-03-10,Men's Athletic Footwear,22,105,2310,Wed,D,924,40,West Gear,West,Utah,Salt Lake City,Outlet,30127587,1807
2021-03-10,Women's Street Footwear,16,140,2240,Wed,D,874,39,West Gear,West,Utah,Salt Lake City,Outlet,99302165,1807
2021-03-10,Women's Athletic Footwear,20,75,1500,Wed,D,630,42,West Gear,West,Utah,Salt Lake City,Outlet,81731815,1807
2021-03-10,Men's Apparel,28,90,2520,Wed,D,1008,40,West Gear,West,Utah,Salt Lake City,Outlet,86077972,1807
2021-03-10,Women's Apparel,21,140,2940,Wed,D,1676,57,West Gear,West,Utah,Salt Lake City,Outlet,94685500,1807
2021-04-11,Men's Street Footwear,20,194,3880,Sun,W,1785,46,West Gear,West,Utah,Salt Lake City,Outlet,63769395,1807
2021-04-11,Men's Athletic Footwear,20,111,2220,Sun,W,821,37,West Gear,West,Utah,Salt Lake City,Outlet,45904978,1807
2021-04-11,Women's Street Footwear,10,107,1070,Sun,W,439,41,West Gear,West,Utah,Salt Lake City,Outlet,37136343,1807
2021-04-11,Women's Athletic Footwear,14,75,1050,Sun,W,473,45,West Gear,West,Utah,Salt Lake City,Outlet,81566198,1807
2021-04-11,Men's Apparel,24,88,2112,Sun,W,824,39,West Gear,West,Utah,Salt Lake City,Outlet,39725481,1807
2021-04-11,Women's Apparel,20,136,2720,Sun,W,1414,52,West Gear,West,Utah,Salt Lake City,Outlet,56481694,1807
2021-05-12,Men's Street Footwear,27,228,6156,Wed,D,2647,43,West Gear,West,Utah,Salt Lake City,Outlet,23496600,1807
2021-05-12,Men's Athletic Footwear,22,128,2816,Wed,D,1183,42,West Gear,West,Utah,Salt Lake City,Outlet,79711650,1807
2021-05-12,Women's Street Footwear,19,109,2071,Wed,D,787,38,West Gear,West,Utah,Salt Lake City,Outlet,28464424,1807
2021-05-12,Women's Athletic Footwear,19,94,1786,Wed,D,768,43,West Gear,West,Utah,Salt Lake City,Outlet,88977229,1807
2021-05-12,Men's Apparel,29,90,2610,Wed,D,1096,42,West Gear,West,Utah,Salt Lake City,Outlet,44321516,1807
2021-05-12,Women's Apparel,32,128,4096,Wed,D,2335,57,West Gear,West,Utah,Salt Lake City,Outlet,91872985,1807
2021-06-11,Men's Street Footwear,21,208,4368,Fri,D,1878,43,West Gear,West,Utah,Salt Lake City,Outlet,27117802,1807
2021-06-11,Men's Athletic Footwear,18,132,2376,Fri,D,950,40,West Gear,West,Utah,Salt Lake City,Outlet,26619087,1807
2021-06-11,Women's Street Footwear,13,128,1664,Fri,D,616,37,West Gear,West,Utah,Salt Lake City,Outlet,20496253,1807
2021-06-11,Women's Athletic Footwear,13,132,1716,Fri,D,738,43,West Gear,West,Utah,Salt Lake City,Outlet,34374506,1807
2021-06-11,Men's Apparel,24,132,3168,Fri,D,1172,37,West Gear,West,Utah,Salt Lake City,Outlet,72992295,1807
2021-06-11,Women's Apparel,32,190,6080,Fri,D,3283,54,West Gear,West,Utah,Salt Lake City,Outlet,58676178,1807
2021-07-10,Men's Street Footwear,28,248,6944,Sat,W,2986,43,West Gear,West,Utah,Salt Lake City,Outlet,69448146,1807
2021-07-10,Men's Athletic Footwear,20,182,3640,Sat,W,1420,39,West Gear,West,Utah,Salt Lake City,Outlet,14854705,1807
2021-07-10,Women's Street Footwear,19,157,2983,Sat,W,1163,39,West Gear,West,Utah,Salt Lake City,Outlet,40728699,1807
2021-07-10,Women's Athletic Footwear,16,128,2048,Sat,W,963,47,West Gear,West,Utah,Salt Lake City,Outlet,34069393,1807
2021-07-10,Men's Apparel,28,140,3920,Sat,W,1490,38,West Gear,West,Utah,Salt Lake City,Outlet,78133538,1807
2021-07-10,Women's Apparel,32,204,6528,Sat,W,3590,55,West Gear,West,Utah,Salt Lake City,Outlet,59536352,1807
2021-08-11,Men's Street Footwear,27,248,6696,Wed,D,3147,47,West Gear,West,Utah,Salt Lake City,Outlet,57991079,1807
2021-08-11,Men's Athletic Footwear,28,179,5012,Wed,D,2105,42,West Gear,West,Utah,Salt Lake City,Outlet,72459808,1807
2021-08-11,Women's Street Footwear,23,158,3634,Wed,D,1490,41,West Gear,West,Utah,Salt Lake City,Outlet,40086174,1807
2021-08-11,Women's Athletic Footwear,14,124,1736,Wed,D,816,47,West Gear,West,Utah,Salt Lake City,Outlet,85489663,1807
2021-08-11,Men's Apparel,23,109,2507,Wed,D,978,39,West Gear,West,Utah,Salt Lake City,Outlet,84252336,1807
2021-08-11,Women's Apparel,27,184,4968,Wed,D,2832,57,West Gear,West,Utah,Salt Lake City,Outlet,57122846,1807
2021-09-12,Men's Street Footwear,23,228,5244,Sun,W,2360,45,West Gear,West,Utah,Salt Lake City,Outlet,28794355,1807
2021-09-12,Men's Athletic Footwear,19,158,3002,Sun,W,1141,38,West Gear,West,Utah,Salt Lake City,Outlet,96982127,1807
2021-09-12,Women's Street Footwear,7,105,735,Sun,W,309,42,West Gear,West,Utah,Salt Lake City,Outlet,23208316,1807
2021-09-12,Women's Athletic Footwear,7,111,777,Sun,W,357,46,West Gear,West,Utah,Salt Lake City,Outlet,39234311,1807
2021-09-12,Men's Apparel,16,114,1824,Sun,W,748,41,West Gear,West,Utah,Salt Lake City,Outlet,92824301,1807
2021-09-12,Women's Apparel,18,132,2376,Sun,W,1354,57,West Gear,West,Utah,Salt Lake City,Outlet,44184858,1807
2021-10-11,Men's Street Footwear,24,201,4824,Mon,D,2267,47,West Gear,West,Utah,Salt Lake City,Outlet,89257087,1807
2021-10-11,Men's Athletic Footwear,14,132,1848,Mon,D,739,40,West Gear,West,Utah,Salt Lake City,Outlet,43955461,1807
2021-10-11,Women's Street Footwear,13,90,1170,Mon,D,480,41,West Gear,West,Utah,Salt Lake City,Outlet,87675860,1807
2021-10-11,Women's Athletic Footwear,13,94,1222,Mon,D,562,46,West Gear,West,Utah,Salt Lake City,Outlet,65284664,1807
2021-10-11,Men's Apparel,20,85,1700,Mon,D,663,39,West Gear,West,Utah,Salt Lake City,Outlet,15897788,1807
2021-10-11,Women's Apparel,25,140,3500,Mon,D,1890,54,West Gear,West,Utah,Salt Lake City,Outlet,15800711,1807
2021-11-11,Men's Street Footwear,22,165,3630,Thu,D,1561,43,West Gear,West,Utah,Salt Lake City,Outlet,70446363,1807
2021-11-11,Men's Athletic Footwear,14,136,1904,Thu,D,743,39,West Gear,West,Utah,Salt Lake City,Outlet,71763278,1807
2021-11-11,Women's Street Footwear,14,107,1498,Thu,D,629,42,West Gear,West,Utah,Salt Lake City,Outlet,78481031,1807
2021-11-11,Women's Athletic Footwear,15,124,1860,Thu,D,781,42,West Gear,West,Utah,Salt Lake City,Outlet,82878107,1807
2021-11-11,Men's Apparel,28,123,3444,Thu,D,1309,38,West Gear,West,Utah,Salt Lake City,Outlet,33760441,1807
2021-11-11,Women's Apparel,35,158,5530,Thu,D,3042,55,West Gear,West,Utah,Salt Lake City,Outlet,98395556,1807
2021-12-10,Men's Street Footwear,29,231,6699,Fri,D,3082,46,West Gear,West,Utah,Salt Lake City,Outlet,51737186,1807
2021-12-10,Men's Athletic Footwear,22,170,3740,Fri,D,1571,42,West Gear,West,Utah,Salt Lake City,Outlet,42196414,1807
2021-12-10,Women's Street Footwear,20,153,3060,Fri,D,1132,37,West Gear,West,Utah,Salt Lake City,Outlet,77640608,1807
2021-12-10,Women's Athletic Footwear,22,136,2992,Fri,D,1257,42,West Gear,West,Utah,Salt Lake City,Outlet,70204296,1807
2021-12-10,Men's Apparel,27,124,3348,Fri,D,1373,41,West Gear,West,Utah,Salt Lake City,Outlet,53752556,1807
2021-12-10,Women's Apparel,29,170,4930,Fri,D,2564,52,West Gear,West,Utah,Salt Lake City,Outlet,97213149,1807
2021-01-24,Men's Street Footwear,24,109,2616,Sun,W,968,37,West Gear,West,Utah,Salt Lake City,Outlet,70599672,1807
2021-01-24,Men's Athletic Footwear,29,123,3567,Sun,W,1427,40,West Gear,West,Utah,Salt Lake City,Outlet,21628681,1807
2021-01-24,Women's Street Footwear,31,105,3255,Sun,W,1269,39,West Gear,West,Utah,Salt Lake City,Outlet,29313457,1807
2021-01-24,Women's Athletic Footwear,30,68,2040,Sun,W,775,38,West Gear,West,Utah,Salt Lake City,Outlet,46430294,1807
2021-01-24,Men's Apparel,35,53,1855,Sun,W,853,46,West Gear,West,Utah,Salt Lake City,Outlet,76590148,1807
2021-01-24,Women's Apparel,28,132,3696,Sun,W,1257,34,West Gear,West,Utah,Salt Lake City,Outlet,86197982,1807
2021-02-24,Men's Street Footwear,22,153,3366,Wed,D,1380,41,West Gear,West,Utah,Salt Lake City,Outlet,48892455,1807
2021-02-24,Men's Athletic Footwear,29,123,3567,Wed,D,1498,42,West Gear,West,Utah,Salt Lake City,Outlet,36638534,1807
2021-02-24,Women's Street Footwear,28,123,3444,Wed,D,1274,37,West Gear,West,Utah,Salt Lake City,Outlet,32800801,1807
2021-02-24,Women's Athletic Footwear,29,64,1856,Wed,D,761,41,West Gear,West,Oregon,Portland,Outlet,20222361,1807
2021-02-24,Men's Apparel,32,43,1376,Wed,D,605,44,West Gear,West,Oregon,Portland,Outlet,74033193,1807
2021-02-24,Women's Apparel,28,98,2744,Wed,D,960,35,West Gear,West,Oregon,Portland,Outlet,59895282,1807
2021-03-23,Men's Street Footwear,28,143,4004,Tue,D,1602,40,West Gear,West,Oregon,Portland,Outlet,28063393,1807
2021-03-23,Men's Athletic Footwear,40,98,3920,Tue,D,1607,41,West Gear,West,Oregon,Portland,Outlet,88979270,1807
2021-03-23,Women's Street Footwear,41,112,4592,Tue,D,1745,38,West Gear,West,Oregon,Portland,Outlet,43548628,1807
2021-03-23,Women's Athletic Footwear,39,75,2925,Tue,D,1082,37,West Gear,West,Oregon,Portland,Outlet,74519836,1807
2021-03-23,Men's Apparel,43,30,1290,Tue,D,568,44,West Gear,West,Oregon,Portland,Outlet,26009303,1807
2021-03-23,Women's Apparel,40,90,3600,Tue,D,1260,35,West Gear,West,Oregon,Portland,Outlet,86326570,1807
2021-04-24,Men's Street Footwear,44,166,7304,Sat,W,2849,39,West Gear,West,Oregon,Portland,Outlet,51921582,1807
2021-04-24,Men's Athletic Footwear,39,88,3432,Sat,W,1407,41,West Gear,West,Oregon,Portland,Outlet,59389130,1807
2021-04-24,Women's Street Footwear,47,114,5358,Sat,W,2197,41,West Gear,West,Oregon,Portland,Outlet,47270864,1807
2021-04-24,Women's Athletic Footwear,34,70,2380,Sat,W,881,37,West Gear,West,Oregon,Portland,Outlet,22079644,1807
2021-04-24,Men's Apparel,36,39,1404,Sat,W,590,42,West Gear,West,Oregon,Portland,Outlet,15665384,1807
2021-04-24,Women's Apparel,49,90,4410,Sat,W,1499,34,West Gear,West,Oregon,Portland,Outlet,99010761,1807
2021-05-25,Men's Street Footwear,39,155,6045,Tue,D,2539,42,West Gear,West,Oregon,Portland,Outlet,82507883,1807
2021-05-25,Men's Athletic Footwear,36,109,3924,Tue,D,1570,40,West Gear,West,Oregon,Portland,Outlet,36581932,1807
2021-05-25,Women's Street Footwear,39,119,4641,Tue,D,1810,39,West Gear,West,Oregon,Portland,Outlet,33160545,1807
2021-05-25,Women's Athletic Footwear,33,94,3102,Tue,D,1210,39,West Gear,West,Oregon,Portland,Outlet,75948625,1807
2021-05-25,Men's Apparel,33,58,1914,Tue,D,842,44,West Gear,West,Oregon,Portland,Outlet,55746462,1807
2021-05-25,Women's Apparel,46,173,7958,Tue,D,2865,36,West Gear,West,Oregon,Portland,Outlet,72473014,1807
2021-06-24,Men's Street Footwear,43,240,10320,Thu,D,3922,38,West Gear,West,Oregon,Portland,Outlet,26309852,1807
2021-06-24,Men's Athletic Footwear,47,202,9494,Thu,D,3893,41,West Gear,West,Oregon,Portland,Outlet,35016357,1807
2021-06-24,Women's Street Footwear,53,208,11024,Thu,D,4299,39,West Gear,West,Oregon,Portland,Outlet,27358158,1807
2021-06-24,Women's Athletic Footwear,62,179,11098,Thu,D,4550,41,West Gear,West,Oregon,Portland,Outlet,78853125,1807
2021-06-24,Men's Apparel,67,140,9380,Thu,D,4315,46,West Gear,West,Oregon,Portland,Outlet,95569626,1807
2021-06-24,Women's Apparel,74,231,17094,Thu,D,5641,33,West Gear,West,Oregon,Portland,Outlet,61712055,1807
2021-07-23,Men's Street Footwear,60,298,17880,Fri,D,7510,42,West Gear,West,Oregon,Portland,Outlet,22512464,1807
2021-07-23,Men's Athletic Footwear,66,217,14322,Fri,D,5872,41,West Gear,West,Oregon,Portland,Outlet,77047800,1807
2021-07-23,Women's Street Footwear,66,221,14586,Fri,D,6126,42,West Gear,West,Oregon,Portland,Outlet,18060063,1807
2021-07-23,Women's Athletic Footwear,61,171,10431,Fri,D,4277,41,West Gear,West,Oregon,Portland,Outlet,75769419,1807
2021-07-23,Men's Apparel,68,198,13464,Fri,D,6193,46,West Gear,West,Oregon,Portland,Outlet,93534776,1807
2021-07-23,Women's Apparel,78,204,15912,Fri,D,5569,35,West Gear,West,Oregon,Portland,Outlet,44900058,1807
2021-08-24,Men's Street Footwear,69,256,17664,Tue,D,6536,37,West Gear,West,Oregon,Portland,Outlet,81328494,1807
2021-08-24,Men's Athletic Footwear,62,256,15872,Tue,D,6666,42,West Gear,West,Oregon,Portland,Outlet,87331076,1807
2021-08-24,Women's Street Footwear,50,215,10750,Tue,D,4300,40,West Gear,West,Oregon,Portland,Outlet,18567266,1807
2021-08-24,Women's Athletic Footwear,50,128,6400,Tue,D,2432,38,West Gear,West,Oregon,Portland,Outlet,41807864,1807
2021-08-24,Men's Apparel,53,136,7208,Tue,D,3027,42,West Gear,West,Oregon,Portland,Outlet,82263735,1807
2021-08-24,Women's Apparel,53,88,4664,Tue,D,1726,37,West Gear,West,Oregon,Portland,Outlet,12472280,1807
2021-09-25,Men's Street Footwear,34,149,5066,Sat,W,1874,37,West Gear,West,Oregon,Portland,Outlet,20307060,1807
2021-09-25,Men's Athletic Footwear,43,158,6794,Sat,W,2582,38,West Gear,West,Oregon,Portland,Outlet,13526106,1807
2021-09-25,Women's Street Footwear,39,83,3237,Sat,W,1360,42,West Gear,West,Oregon,Portland,Outlet,66578154,1807
2021-09-25,Women's Athletic Footwear,38,62,2356,Sat,W,990,42,West Gear,West,Oregon,Portland,Outlet,24245271,1807
2021-09-25,Men's Apparel,48,77,3696,Sat,W,1552,42,West Gear,West,Oregon,Portland,Outlet,19130825,1807
2021-09-25,Women's Apparel,36,85,3060,Sat,W,979,32,West Gear,West,Oregon,Portland,Outlet,85897188,1807
2021-10-24,Men's Street Footwear,29,119,3451,Sun,W,1346,39,West Gear,West,Oregon,Portland,Outlet,36782188,1807
2021-10-24,Men's Athletic Footwear,37,179,6623,Sun,W,2517,38,West Gear,West,Oregon,Portland,Outlet,86065424,1807
2021-10-24,Women's Street Footwear,37,109,4033,Sun,W,1492,37,West Gear,West,Oregon,Portland,Outlet,71959826,1807
2021-10-24,Women's Athletic Footwear,34,114,3876,Sun,W,1512,39,West Gear,West,Oregon,Portland,Outlet,27663370,1807
2021-10-24,Men's Apparel,40,93,3720,Sun,W,1674,45,West Gear,West,Oregon,Portland,Outlet,86565905,1807
2021-10-24,Women's Apparel,41,123,5043,Sun,W,1866,37,West Gear,West,Oregon,Portland,Outlet,93940442,1807
2021-11-24,Men's Street Footwear,34,190,6460,Wed,D,2390,37,West Gear,West,Oregon,Portland,Outlet,95111476,1807
2021-11-24,Men's Athletic Footwear,37,202,7474,Wed,D,2915,39,West Gear,West,Oregon,Portland,Outlet,29021498,1807
2021-11-24,Women's Street Footwear,32,152,4864,Wed,D,2043,42,West Gear,West,Oregon,Portland,Outlet,69832884,1807
2021-11-24,Women's Athletic Footwear,39,149,5811,Wed,D,2383,41,West Gear,West,Oregon,Portland,Outlet,48131256,1807
2021-11-24,Men's Apparel,50,145,7250,Wed,D,3335,46,West Gear,West,Oregon,Portland,Outlet,59433845,1807
2021-11-24,Women's Apparel,53,165,8745,Wed,D,3236,37,West Gear,West,Oregon,Portland,Outlet,66987772,1807
2021-12-23,Men's Street Footwear,51,225,11475,Thu,D,4820,42,West Gear,West,Oregon,Portland,Outlet,46208887,1807
2021-12-23,Men's Athletic Footwear,56,233,13048,Thu,D,5219,40,West Gear,West,Oregon,Portland,Outlet,49090829,1807
2021-12-23,Women's Street Footwear,48,193,9264,Thu,D,3798,41,West Gear,West,Oregon,Portland,Outlet,56783535,1807
2021-12-23,Women's Athletic Footwear,53,165,8745,Thu,D,3411,39,West Gear,West,Oregon,Portland,Outlet,44460598,1807
2021-12-23,Men's Apparel,54,157,8478,Thu,D,3985,47,West Gear,West,Oregon,Portland,Outlet,38742247,1807
2021-12-23,Women's Apparel,55,201,11055,Thu,D,3759,34,West Gear,West,Oregon,Portland,Outlet,61544825,1807
2021-01-17,Men's Street Footwear,28,120,3360,Sun,W,1411,42,West Gear,West,Oregon,Portland,Outlet,67138628,1807
2021-01-17,Men's Athletic Footwear,31,124,3844,Sun,W,1691,44,West Gear,West,Oregon,Portland,Outlet,89203020,1807
2021-01-17,Women's Street Footwear,33,128,4224,Sun,W,1816,43,West Gear,West,Oregon,Portland,Outlet,28375984,1807
